Subject,Block,Trial,Direction,Velocity,Blink,BlinkDuration,ResponseError
723,4,46,-1,240,0,0,-11.642
723,4,47,1,180,0,0,-4.1373
723,4,48,1,180,0,0,-21.036
723,4,49,1,240,0,0,-15.224
723,4,50,1,180,0,0,-6.7848
723,4,51,1,240,0,0,-8.5045
723,4,52,-1,240,0,0,-8.0718
723,4,53,-1,240,0,0,-15.826
723,4,54,-1,180,0,0,-8.8199
723,4,55,-1,240,0,0,-14.67
723,4,56,1,180,0,0,-7.9026
723,4,57,-1,180,0,0,-10.776
723,4,58,1,240,0,0,3.7025
723,4,59,-1,180,0,0,-2.4226
723,4,60,1,180,1,115,3.4583
723,4,61,1,180,1,115,-10.082
723,4,62,-1,180,0,0,-2.3194
723,4,63,-1,180,0,0,0.84699
723,4,64,-1,180,0,0,-13.837
723,4,65,-1,240,0,0,-15.118
723,4,66,-1,240,0,0,-2.4705
723,4,67,-1,240,0,0,-18.288
723,4,68,-1,180,0,0,-4.55
723,4,69,1,180,0,0,-14.859
723,4,70,-1,180,0,0,6.5599
723,4,71,1,240,0,0,-0.86227
723,4,72,-1,180,0,0,-22.331
723,4,73,-1,240,0,0,-2.173
723,4,74,1,240,0,0,-1.7545
723,4,75,-1,180,0,0,1.4661
723,4,76,-1,240,0,0,-2.0809
723,4,77,-1,180,0,0,-10.513
723,4,78,1,240,0,0,-6.9839
723,4,79,-1,180,0,0,8.4776
723,4,80,1,240,0,0,-4.1005
741,1,1,-1,240,1,71,18.02
741,1,2,1,180,1,69,3.3954
741,1,3,1,240,1,46,-3.7951
741,1,4,1,180,1,0,3.6687
741,1,5,1,180,1,15,3.976
741,1,6,-1,240,1,15,13.719
741,1,7,1,240,1,0,10.268
741,1,8,1,180,1,15,-0.06761
741,1,9,-1,180,1,20,-3.4168
741,1,10,-1,240,1,2,-1.3865
741,1,11,-1,180,0,0,18.669
741,1,12,1,180,1,30,-5.3796
741,1,13,1,180,1,15,1.0921
741,1,14,1,240,1,52,-8.0564
741,1,15,1,180,1,37,-6.3432
741,1,16,-1,240,1,55,-5.6209
741,1,17,-1,180,1,36,3.8584
741,1,18,1,180,1,76,-7.1297
741,1,19,-1,180,1,0,9.998
741,1,20,1,180,1,50,0.25867
741,1,21,-1,180,1,0,5.8799
741,1,22,1,240,1,89,-4.4392
741,1,23,-1,240,1,77,6.1419
741,1,24,1,180,1,80,-8.1239
741,1,25,1,180,1,0,7.7904
741,1,26,1,180,1,77,-2.6953
741,1,27,-1,180,1,0,7.2233
741,1,28,-1,240,1,92,8.9776
741,1,29,-1,180,1,65,-2.6873
741,1,30,1,180,1,15,-3.6551
741,1,31,-1,240,1,0,6.7023
741,1,32,1,180,1,74,-7.2015
741,1,33,1,240,1,0,1.668
741,1,34,1,240,1,0,4.3363
741,1,35,-1,180,1,27,5.2299
741,1,36,-1,180,1,0,7.3742
741,1,37,-1,180,1,0,15.369
741,1,38,1,240,1,0,2.3418
741,1,39,1,180,0,0,11.628
741,1,40,-1,180,1,80,11.897
741,1,41,-1,240,1,52,0.011145
741,1,42,1,240,1,80,-3.9072
741,1,43,1,180,1,87,7.9242
741,1,44,-1,240,1,46,-2.2606
741,1,45,-1,240,1,0,6.0027
741,1,46,1,180,1,84,-5.74
741,1,47,1,240,1,0,-8.3609
741,1,48,-1,180,1,0,-7.5039
741,1,49,1,240,1,0,-1.5191
741,1,50,-1,180,1,96,0.012785
741,1,51,1,240,1,95,-1.8702
741,1,52,1,240,1,85,-4.8191
741,1,53,1,240,1,96,-11.741
741,1,54,1,240,1,92,-0.97572
741,1,55,-1,180,1,46,-4.3193
741,1,56,1,240,1,0,-15.6
741,1,57,1,240,1,81,-16.051
741,1,58,1,240,1,0,-13.585
741,1,59,-1,240,1,99,-3.3905
741,1,60,1,240,1,0,2.1224
741,1,61,-1,180,1,26,-7.8609
741,1,62,-1,180,1,81,1.7174
741,1,63,-1,240,1,0,-6.1357
741,1,64,-1,180,1,86,-0.57877
741,1,65,1,180,1,137,-10.972
741,1,66,-1,180,1,0,5.7743
741,1,67,-1,240,1,95,4.7613
741,1,68,-1,240,1,82,2.1931
741,1,69,1,180,1,122,-0.68189
741,1,70,1,240,1,0,-7.7545
741,1,71,-1,240,1,78,-0.65337
741,1,72,1,240,1,94,-3.4455
741,1,73,1,180,1,119,-12.509
741,1,74,-1,240,1,131,-1.7951
741,1,75,-1,240,1,100,6.3316
741,1,76,-1,180,0,0,13.404
741,1,77,-1,180,1,106,-2.0536
741,1,78,-1,240,1,89,4.3415
741,1,79,-1,240,1,0,-3.9992
741,1,80,-1,240,1,90,-0.72769
741,2,1,1,240,0,0,1.8641
741,2,2,-1,180,0,0,3.9512
741,2,3,-1,240,0,0,1.7559
741,2,4,1,180,0,0,-11.597
741,2,5,1,180,0,0,10.348
741,2,6,1,180,0,0,-4.6854
741,2,7,-1,180,0,0,-2.8572
741,2,8,-1,240,0,0,10.067
741,2,9,-1,180,0,0,-7.8341
741,2,10,1,180,0,0,-6.5373
741,2,11,-1,240,0,0,-2.6475
741,2,12,1,180,0,0,4.2624
741,2,13,-1,180,0,0,-5.6622
741,2,14,-1,180,0,0,3.1417
741,2,15,-1,240,0,0,-1.7725
741,2,16,1,240,0,0,-5.2104
741,2,17,1,180,0,0,-1.0562
741,2,18,1,240,0,0,-9.8382
741,2,19,1,240,0,0,0.55879
741,2,20,-1,240,0,0,-1.8433
741,2,21,1,180,0,0,-1.986
741,2,22,1,240,0,0,-6.5136
741,2,23,1,180,0,0,-4.344
741,2,24,1,240,0,0,1.8036
741,2,25,1,240,0,0,11.962
741,2,26,1,180,0,0,-3.569
741,2,27,-1,180,0,0,2.4257
741,2,28,1,180,0,0,-0.42266
741,2,29,1,240,0,0,4.8436
741,2,30,1,240,0,0,-9.4122
741,2,31,-1,180,0,0,8.635
741,2,32,-1,180,0,0,1.2838
741,2,33,1,180,0,0,-2.7826
741,2,34,1,240,0,0,-6.6324
741,2,35,1,180,0,0,0.79173
741,2,36,1,180,0,0,-11.14
741,2,37,-1,240,0,0,8.5559
741,2,38,-1,180,0,0,-0.80205
741,2,39,-1,240,0,0,4.7222
741,2,40,-1,240,0,0,1.2338
741,2,41,1,180,0,0,-4.722
741,2,42,-1,240,0,0,-7.8709
741,2,43,1,180,0,0,-7.4807
741,2,44,-1,240,0,0,-2.1191
741,2,45,1,180,0,0,-2.7386
741,2,46,-1,180,0,0,-1.7856
741,2,47,-1,240,0,0,8.9872
741,2,48,-1,240,0,0,6.6361
741,2,49,1,240,0,0,-1.2499
741,2,50,-1,240,0,0,-3.3445
741,2,51,-1,240,0,0,6.4507
741,2,52,-1,180,0,0,1.6806
741,2,53,1,240,0,0,2.3013
741,2,54,1,180,0,0,-1.8096
741,2,55,-1,180,0,0,-7.1643
741,2,56,-1,240,0,0,2.1223
741,2,57,1,240,0,0,-12.803
741,2,58,1,240,0,0,-5.5248
741,2,59,-1,180,0,0,0.062063
741,2,60,1,180,0,0,2.8605
741,2,61,-1,180,0,0,9.4975
741,2,62,1,240,0,0,4.6139
741,2,63,1,180,0,0,1.6884
741,2,64,-1,180,0,0,-2.8214
741,2,65,-1,180,0,0,-7.3533
741,2,66,-1,180,0,0,-2.9959
741,2,67,-1,240,0,0,-2.3604
741,2,68,1,240,0,0,-6.2931
741,2,69,-1,240,0,0,-1.2421
741,2,70,-1,240,0,0,-4.802
741,2,71,1,240,0,0,-0.68184
741,2,72,-1,180,0,0,8.4671
741,2,73,1,240,0,0,-5.4576
741,2,74,1,180,0,0,4.408
741,2,75,-1,240,0,0,-65.023
741,2,76,1,240,0,0,-3.5648
741,2,77,1,240,0,0,-9.3733
741,2,78,-1,180,0,0,-6.4274
741,2,79,-1,240,0,0,7.3419
741,2,80,-1,180,0,0,-1.3059
741,3,1,-1,180,1,89,13.801
741,3,2,1,240,1,80,-3.4723
741,3,3,1,180,1,0,-2.1661
741,3,4,-1,240,1,52,6.8047
741,3,5,1,240,1,64,-4.9705
741,3,6,-1,240,1,75,3.7371
741,3,7,-1,240,1,67,1.7366
741,3,8,-1,180,1,0,-7.3934
741,3,9,-1,240,1,83,5.4157
741,3,10,1,240,1,88,-11.124
741,3,11,-1,180,1,0,5.0162
741,3,12,1,180,1,0,3.7262
741,3,13,-1,240,1,61,-5.5332
741,3,14,-1,180,1,79,-3.3618
741,3,15,1,240,1,81,-5.0152
741,3,16,1,180,1,84,3.1368
741,3,17,-1,240,1,0,-0.66437
741,3,18,-1,180,1,0,5.3526
741,3,19,-1,240,1,66,5.5436
741,3,20,-1,180,1,130,4.1191
741,3,21,1,180,1,79,1.6963
741,3,22,-1,240,1,0,-0.48726
741,3,23,1,240,1,0,-2.652
741,3,24,-1,180,1,123,-4.1996
741,3,25,-1,180,1,87,-6.3569
741,3,26,-1,180,1,109,2.249
741,3,27,1,240,1,80,-3.7609
741,3,28,1,240,1,106,-4.6854
741,3,29,-1,180,1,0,-0.41938
741,3,30,1,240,1,93,-13.548
741,3,31,-1,240,1,76,-6.9586
741,3,32,1,180,1,0,11.044
741,3,33,1,240,1,0,6.2722
741,3,34,1,240,1,108,-11.107
741,3,35,-1,180,0,0,9.1317
741,3,36,1,180,1,122,-2.8409
741,3,37,1,240,1,0,-10.297
741,3,38,1,240,1,55,-7.2073
741,3,39,1,240,1,75,-2.7414
741,3,40,1,180,1,95,-10.256
741,3,41,1,240,1,80,-2.7644
741,3,42,-1,240,1,43,-7.0958
741,3,43,1,240,1,0,-5.2175
741,3,44,1,180,1,63,14.225
741,3,45,1,240,1,108,-10.873
741,3,46,1,240,1,0,-14.094
741,3,47,-1,180,1,0,0.094415
741,3,48,-1,240,1,160,0.27988
741,3,49,1,240,1,0,-3.601
741,3,50,1,180,1,0,-7.0612
741,3,51,-1,180,0,0,-4.66
741,3,52,1,180,1,138,-8.9644
741,3,53,-1,180,1,0,-5.4006
741,3,54,1,180,0,0,9.0302
741,3,55,-1,180,1,121,8.9418
741,3,56,1,180,1,0,-0.61156
741,3,57,-1,240,1,55,-12.208
741,3,58,-1,180,1,73,-5.3836
741,3,59,-1,240,1,65,-0.28712
741,3,60,-1,240,1,94,-13.159
741,3,61,-1,180,1,0,7.2469
741,3,62,1,180,1,0,2.0272
741,3,63,-1,240,1,51,11.936
741,3,64,1,180,1,148,1.8832
741,3,65,1,180,1,0,1.7488
741,3,66,1,180,1,121,-10.717
741,3,67,-1,240,1,69,8.7748
741,3,68,-1,180,1,0,6.8942
741,3,69,-1,240,1,64,-4.7559
741,3,70,1,240,1,90,-11.738
741,3,71,-1,180,1,97,-0.10659
741,3,72,-1,240,1,97,-3.4048
741,3,73,1,240,1,87,-11.55
741,3,74,1,180,1,0,-2.3058
741,3,75,1,180,1,0,0.055557
741,3,76,1,180,1,0,-9.7485
741,3,77,-1,180,1,82,-4.1264
741,3,78,-1,240,1,81,-10.215
741,3,79,-1,240,1,117,-14.556
741,3,80,1,180,1,0,-13.14
741,4,1,1,240,1,56,-10.886
741,4,2,-1,180,0,0,4.2847
741,4,3,1,180,0,0,-2.9053
741,4,4,1,180,0,0,6.9946
741,4,5,-1,180,0,0,-10.768
741,4,6,1,180,0,0,-5.7204
741,4,7,-1,180,0,0,-4.5634
741,4,8,-1,180,0,0,16.686
741,4,9,1,180,0,0,-0.53492
741,4,10,1,240,0,0,10.366
741,4,11,1,180,0,0,0.29542
741,4,12,-1,180,0,0,-0.23433
741,4,13,1,240,0,0,-8.6603
741,4,14,-1,180,0,0,-9.2633
741,4,15,1,240,0,0,-6.7953
741,4,16,-1,180,0,0,3.0536
741,4,17,1,180,0,0,-17.841
741,4,18,1,180,0,0,-10.492
741,4,19,-1,240,0,0,2.7905
741,4,20,1,180,0,0,2.021
741,4,21,1,240,0,0,-3.5791
741,4,22,1,240,0,0,-8.2317
741,4,23,-1,240,0,0,-22.008
741,4,24,1,240,0,0,-102.85
741,4,25,1,180,0,0,10.51
741,4,26,1,180,0,0,-8.1586
741,4,27,-1,180,0,0,-1.2412
741,4,28,1,180,0,0,-3.1806
741,4,29,-1,180,0,0,3.3986
741,4,30,-1,180,0,0,10.109
741,4,31,1,180,0,0,-0.045651
741,4,32,1,240,0,0,3.482
741,4,33,1,180,0,0,-6.3881
741,4,34,1,180,0,0,-3.0917
741,4,35,-1,180,0,0,-5.3587
741,4,36,-1,180,0,0,-5.1642
741,4,37,-1,240,0,0,-1.1846
741,4,38,-1,240,0,0,-7.1238
741,4,39,-1,180,0,0,5.1325
741,4,40,-1,180,0,0,-0.71531
741,4,41,-1,240,0,0,7.8325
741,4,42,1,240,0,0,-2.3526
741,4,43,-1,240,0,0,-0.20766
741,4,44,-1,240,0,0,4.0127
741,4,45,1,180,0,0,12.908
741,4,46,-1,180,0,0,4.688
741,4,47,1,180,0,0,-8.2523
741,4,48,1,240,0,0,-0.23063
741,4,49,-1,240,0,0,-8.7793
741,4,50,-1,240,0,0,-8.911
741,4,51,1,180,0,0,-14.422
741,4,52,1,240,0,0,-2.5248
741,4,53,-1,180,0,0,-2.5483
741,4,54,1,180,0,0,3.2211
741,4,55,1,240,0,0,3.6694
741,4,56,-1,240,0,0,6.8994
741,4,57,-1,240,0,0,8.9455
741,4,58,1,240,0,0,-23.96
741,4,59,1,240,0,0,5.5253
741,4,60,-1,240,0,0,-1.2034
741,4,61,-1,240,0,0,4.8724
741,4,62,-1,180,0,0,-2.7857
741,4,63,1,240,0,0,-5.3239
741,4,64,-1,180,0,0,1.203
741,4,65,1,180,0,0,0.55507
741,4,66,1,240,0,0,2.9036
741,4,67,1,240,0,0,4.8472
741,4,68,-1,180,0,0,-1.3911
741,4,69,-1,240,0,0,-2.3024
741,4,70,-1,240,0,0,-1.4898
741,4,71,-1,180,0,0,24.197
741,4,72,-1,240,0,0,4.7432
741,4,73,-1,240,0,0,0.30396
741,4,74,1,180,0,0,2.4636
741,4,75,1,240,0,0,3.8522
741,4,76,-1,240,0,0,-13.255
741,4,77,1,240,0,0,-1.5346
741,4,78,1,240,0,0,-3.0719
741,4,79,-1,240,0,0,-2.4335
741,4,80,-1,240,0,0,2.2812
800,1,1,1,180,1,88,8.3541
800,1,2,-1,240,1,131,22.356
800,1,3,-1,240,1,165,4.4457
800,1,4,-1,180,1,261,-6.1351
800,1,5,-1,240,1,207,15.347
800,1,6,1,240,1,15,9.7032
800,1,7,1,180,1,0,2.165
800,1,8,1,180,1,0,-3.3737
800,1,9,1,180,1,117,15.764
800,1,10,-1,180,1,150,14.592
800,1,11,1,180,1,157,24.557
800,1,12,-1,180,1,0,20.402
800,1,13,1,240,1,203,25.863
800,1,14,-1,180,1,202,7.2914
800,1,15,1,240,1,235,25.116
800,1,16,1,240,1,0,16.33
800,1,17,1,240,1,348,31.992
800,1,18,1,180,1,396,4.9666
800,1,19,-1,240,1,0,17.538
800,1,20,1,240,1,0,-12.126
800,1,21,-1,240,1,0,17.227
800,1,22,-1,180,1,275,17.949
800,1,23,-1,240,1,0,1.9749
800,1,24,1,180,1,0,5.603
800,1,25,-1,240,1,15,9.3338
800,1,26,1,240,1,0,17.458
800,1,27,-1,180,1,333,24.875
800,1,28,-1,180,1,0,10.979
800,1,29,1,240,1,0,17.273
800,1,30,1,240,1,0,-11.098
800,1,31,-1,240,1,71,3.0685
800,1,32,-1,180,1,190,8.7699
800,1,33,1,240,1,224,19.038
800,1,34,-1,240,1,0,20.222
800,1,35,-1,240,1,0,8.2485
800,1,36,-1,180,1,0,16.756
800,1,37,-1,180,1,0,7.6057
800,1,38,1,180,1,0,6.3761
800,1,39,1,240,1,179,14.8
800,1,40,-1,180,1,199,-1.1159
800,1,41,-1,180,1,0,23.251
800,1,42,1,240,1,197,30.256
800,1,43,1,180,1,0,2.9291
800,1,44,1,180,1,0,-1.7183
800,1,45,-1,240,1,0,11.252
800,1,46,-1,180,1,0,15.754
800,1,47,-1,180,1,0,-1.7208
800,1,48,1,240,1,38,1.1137
800,1,49,1,180,1,0,10.956
800,1,50,-1,240,1,0,8.4573
800,1,51,1,240,1,115,7.5523
800,1,52,-1,240,1,204,-7.1264
800,1,53,1,240,1,0,39.312
800,1,54,1,240,1,0,23.774
800,1,55,-1,240,1,0,-6.6075
800,1,56,-1,240,1,0,10.077
800,1,57,-1,240,1,0,14.204
800,1,58,-1,240,1,154,15.123
800,1,59,1,180,1,0,-5.96
800,1,60,-1,240,1,217,7.686
800,1,61,-1,240,1,251,14.166
800,1,62,1,180,1,237,1.195
800,1,63,1,180,1,0,5.8766
800,1,64,-1,180,1,0,2.9538
800,1,65,1,240,1,0,5.9421
800,1,66,1,180,1,0,6.1465
800,1,67,-1,240,1,170,0.43231
800,1,68,1,180,1,139,8.3697
800,1,69,1,240,1,167,-0.6024
800,1,70,1,180,0,0,17.165
800,1,71,1,240,0,0,19.7
800,1,72,-1,180,1,0,-16.801
800,1,73,-1,180,1,181,23.369
800,1,74,1,240,1,0,13.59
800,1,75,1,180,1,0,8.6833
800,1,76,-1,180,0,0,1.6069
800,1,77,-1,180,1,232,-7.4762
800,1,78,-1,180,1,180,14.017
800,1,79,1,180,1,147,18.36
800,1,80,1,180,0,0,16.932
800,2,1,-1,240,0,0,-0.6795
800,2,2,-1,180,0,0,6.7562
800,2,3,-1,240,0,0,8.332
800,2,4,1,240,0,0,1.9422
800,2,5,-1,180,0,0,-7.2213
800,2,6,-1,180,0,0,3.6227
800,2,7,1,240,0,0,-1.9337
800,2,8,1,240,0,0,7.607
800,2,9,-1,180,0,0,7.4843
800,2,10,-1,180,0,0,-3.8678
800,2,11,-1,240,0,0,-9.5444
800,2,12,-1,180,0,0,5.3518
800,2,13,1,240,0,0,-6.3085
800,2,14,-1,240,0,0,10.97
800,2,15,1,240,0,0,10.557
800,2,16,1,180,0,0,-8.663
800,2,17,-1,240,0,0,-8.5943
800,2,18,-1,180,0,0,3.4408
800,2,19,-1,180,0,0,10.424
800,2,20,1,180,0,0,1.2988
800,2,21,1,240,0,0,0.33837
800,2,22,1,180,0,0,-3.6719
800,2,23,1,180,0,0,8.0238
800,2,24,1,180,0,0,-3.6346
800,2,25,1,240,0,0,2.164
800,2,26,-1,240,0,0,-1.9422
800,2,27,1,180,0,0,4.1622
800,2,28,1,240,0,0,-4.8406
800,2,29,1,240,0,0,-16.19
800,2,30,-1,180,0,0,-8.0241
800,2,31,1,180,0,0,8.6877
800,2,32,1,240,0,0,-18.168
800,2,33,1,240,0,0,5.689
800,2,34,-1,240,0,0,1.9038
800,2,35,-1,180,0,0,1.59
800,2,36,1,240,0,0,9.074
800,2,37,1,240,0,0,-11.261
800,2,38,1,180,0,0,-6.4631
800,2,39,1,180,0,0,-8.2536
800,2,40,-1,240,0,0,6.2644
800,2,41,-1,240,0,0,-5.075
800,2,42,1,180,0,0,-0.67282
800,2,43,-1,240,0,0,-1.2511
800,2,44,-1,240,0,0,12.098
800,2,45,1,180,0,0,5.2723
800,2,46,-1,180,0,0,-6.4384
800,2,47,1,240,0,0,-8.5755
800,2,48,1,240,1,148,-0.65441
800,2,49,-1,180,0,0,-2.6407
800,2,50,1,240,0,0,1.8516
800,2,51,-1,240,0,0,-3.4446
800,2,52,-1,180,0,0,11.514
800,2,53,1,180,0,0,1.7884
800,2,54,-1,240,0,0,3.2141
800,2,55,-1,240,0,0,-5.2993
800,2,56,1,180,0,0,-20.358
800,2,57,1,240,0,0,-11.776
800,2,58,1,240,0,0,1.0512
800,2,59,1,180,0,0,-12.325
800,2,60,-1,180,0,0,1.644
800,2,61,-1,240,0,0,19.702
800,2,62,-1,180,0,0,-13.867
800,2,63,1,180,0,0,6.783
800,2,64,-1,180,0,0,-5.8161
800,2,65,-1,180,0,0,4.8272
800,2,66,-1,240,0,0,7.018
800,2,67,1,240,0,0,-4.8356
800,2,68,1,180,0,0,9.1229
800,2,69,-1,180,0,0,-10.902
800,2,70,-1,240,0,0,-1.6922
800,2,71,1,240,0,0,3.7724
800,2,72,-1,180,0,0,13.327
800,2,73,1,180,0,0,-4.6016
800,2,74,-1,240,0,0,4.0205
800,2,75,-1,240,0,0,-3.1438
800,2,76,-1,240,0,0,-2.8115
800,2,77,1,180,0,0,7.3504
800,2,78,1,180,0,0,3.9753
800,2,79,1,180,0,0,-8.5104
800,2,80,-1,180,0,0,-17.359
800,3,1,1,180,1,176,23.305
800,3,2,-1,240,1,255,31.842
800,3,3,-1,180,0,0,21.519
800,3,4,1,240,1,0,7.0097
800,3,5,1,180,1,150,8.8879
800,3,6,1,180,0,0,9.9532
800,3,7,-1,240,1,120,20.148
800,3,8,-1,180,1,0,3.194
800,3,9,1,240,1,0,22.794
800,3,10,-1,180,0,235,27.595
800,3,11,-1,240,1,0,15.287
800,3,12,1,180,1,201,14.88
800,3,13,1,240,1,0,12.282
800,3,14,1,180,1,175,7.5586
800,3,15,1,240,1,0,16.347
800,3,16,-1,240,1,188,16.711
800,3,17,-1,180,1,0,11.766
800,3,18,-1,180,1,186,2.7255
800,3,19,1,180,0,0,4.594
800,3,20,-1,180,1,0,12.191
800,3,21,-1,240,1,0,15.209
800,3,22,-1,240,1,148,10.016
800,3,23,-1,240,1,194,8.7984
800,3,24,1,240,1,175,-4.7269
800,3,25,-1,240,1,0,9.7228
800,3,26,1,180,1,212,-6.2727
800,3,27,1,240,1,0,9.2973
800,3,28,-1,240,1,0,17.695
800,3,29,1,180,1,166,7.6461
800,3,30,-1,240,1,0,4.9813
800,3,31,-1,180,1,0,14.042
800,3,32,1,180,1,0,3.5792
800,3,33,-1,180,1,0,-3.1575
800,3,34,-1,180,1,0,-10.106
800,3,35,1,180,1,0,-5.2354
800,3,36,1,180,1,0,12.312
800,3,37,1,180,0,0,3.6343
800,3,38,1,240,1,0,-0.83257
800,3,39,1,240,1,0,10.189
800,3,40,-1,240,1,0,-11.406
800,3,41,-1,180,0,0,8.7286
800,3,42,1,180,0,0,1.3128
800,3,43,-1,180,1,0,0.97036
800,3,44,-1,180,1,15,-3.2826
800,3,45,1,180,1,210,8.8039
800,3,46,1,180,1,0,13.696
800,3,47,1,240,1,0,10.109
800,3,48,1,240,1,0,14.189
800,3,49,-1,180,1,0,17.519
800,3,50,-1,180,1,0,-11.486
800,3,51,-1,240,1,0,19.856
800,3,52,-1,180,1,0,0.62286
800,3,53,-1,240,1,0,5.0336
800,3,54,-1,240,1,164,8.5142
800,3,55,1,180,1,0,5.1679
800,3,56,-1,180,1,98,18.24
800,3,57,1,180,1,0,-0.28545
800,3,58,1,240,1,161,13.912
800,3,59,1,240,1,93,-5.1128
800,3,60,-1,180,1,0,-0.088594
800,3,61,1,240,1,120,-4.3552
800,3,62,1,240,1,83,-7.3545
800,3,63,-1,240,1,98,-0.39053
800,3,64,1,240,1,89,-3.7398
800,3,65,1,180,1,0,-3.7605
800,3,66,-1,240,1,111,-1.6581
800,3,67,-1,240,1,0,-1.1992
800,3,68,1,180,1,78,1.2495
800,3,69,-1,180,1,92,9.0662
800,3,70,-1,240,0,0,7.9999
800,3,71,-1,180,1,0,-1.1574
800,3,72,-1,240,1,0,1.7942
800,3,73,1,240,0,0,2.9691
800,3,74,1,240,1,73,3.9068
800,3,75,1,240,1,96,1.4539
800,3,76,-1,180,1,125,25.346
800,3,77,-1,240,1,107,23.332
800,3,78,1,240,1,0,-5.8376
800,3,79,1,180,1,15,11.876
800,3,80,1,240,1,99,19.244
800,4,1,-1,180,0,0,13.855
800,4,2,1,240,0,0,11.601
800,4,3,-1,180,0,0,-0.30604
800,4,4,-1,180,0,0,-3.5395
800,4,5,-1,240,0,0,1.0627
800,4,6,1,240,0,0,9.7565
800,4,7,-1,240,0,0,2.1175
800,4,8,1,240,0,0,-1.378
800,4,9,-1,240,0,0,-4.7488
800,4,10,1,180,0,0,8.9734
800,4,11,1,240,0,0,2.8627
800,4,12,-1,240,0,0,4.2494
800,4,13,1,240,0,0,17.883
800,4,14,1,240,0,0,-0.42507
800,4,15,-1,240,0,0,-4.9576
800,4,16,1,180,0,0,11.353
800,4,17,1,180,0,0,-2.6139
800,4,18,-1,180,0,0,1.4455
800,4,19,-1,180,0,0,-1.9372
800,4,20,1,240,0,0,-13.331
800,4,21,-1,180,0,0,-6.0109
800,4,22,1,180,0,0,-1.6009
800,4,23,1,240,1,15,4.1072
800,4,24,1,180,0,0,-2.6026
800,4,25,-1,180,0,0,5.6035
800,4,26,1,180,0,0,-6.0405
800,4,27,-1,180,0,0,10.243
800,4,28,1,180,0,0,0.11728
800,4,29,1,180,0,0,10.41
800,4,30,-1,180,1,0,1.21
800,4,31,1,240,0,0,3.1767
800,4,32,1,180,0,0,1.3176
800,4,33,-1,240,0,0,6.7171
800,4,34,-1,240,0,0,-2.5977
800,4,35,1,180,0,0,1.2007
800,4,36,1,240,0,0,-18.557
800,4,37,1,180,0,0,-10.191
800,4,38,1,180,1,15,5.1757
800,4,39,-1,240,0,0,4.9978
800,4,40,1,240,0,0,-5.2333
800,4,41,1,240,0,0,-3.4646
800,4,42,-1,240,0,0,-0.60079
800,4,43,-1,180,0,0,-9.6898
800,4,44,-1,240,0,0,4.221
800,4,45,-1,240,0,0,1.0754
800,4,46,-1,180,0,0,0.72533
800,4,47,1,240,0,0,8.2406
800,4,48,-1,180,0,0,4.0492
800,4,49,-1,180,0,0,-0.6817
800,4,50,-1,180,0,0,-7.1604
800,4,51,-1,240,0,0,14.682
800,4,52,-1,180,0,0,-4.8128
800,4,53,-1,180,0,0,-4.0391
800,4,54,-1,240,0,0,3.7889
800,4,55,1,240,0,0,6.5717
800,4,56,1,180,0,0,7.3555
800,4,57,-1,180,0,0,9.9912
800,4,58,1,240,0,0,14.994
800,4,59,1,240,0,0,10.588
800,4,60,1,180,0,0,-6.3451
800,4,61,-1,240,0,0,-2.8973
800,4,62,1,240,0,0,4.0254
800,4,63,1,180,0,0,14.629
800,4,64,1,180,0,0,5.9324
800,4,65,1,240,0,0,5.665
800,4,66,1,240,0,0,8.0984
800,4,67,1,180,0,0,0.84565
800,4,68,-1,240,0,0,-1.1593
800,4,69,-1,180,0,0,-7.0879
800,4,70,-1,240,0,0,-11.924
800,4,71,1,180,0,0,10.37
800,4,72,1,240,0,0,4.3643
800,4,73,1,180,0,0,7.3701
800,4,74,-1,180,0,0,1.6393
800,4,75,-1,240,0,0,11.468
800,4,76,-1,240,0,0,1.3381
800,4,77,-1,240,0,0,-25.958
800,4,78,1,180,0,0,5.3837
800,4,79,-1,180,0,0,10.572
800,4,80,-1,240,0,0,1.2118
755,1,1,-1,240,1,48,0.73699
755,1,2,-1,240,1,76,8.5618
755,1,3,1,240,1,27,-4.2344
755,1,4,1,180,1,69,7.3199
755,1,5,1,180,1,95,4.7148
755,1,6,1,180,1,50,-0.63692
755,1,7,-1,240,1,54,3.5113
755,1,8,1,240,1,68,2.3708
755,1,9,-1,240,1,61,-1.2449
755,1,10,1,180,1,88,6.7031
755,1,11,1,240,1,84,7.6171
755,1,12,1,180,1,28,-12.242
755,1,13,-1,180,1,67,-0.25081
755,1,14,-1,240,1,61,2.833
755,1,15,1,180,1,85,13.569
755,1,16,-1,240,1,86,6.4651
755,1,17,-1,240,1,54,-4.7209
755,1,18,1,240,1,53,0.74735
755,1,19,1,180,1,72,-9.8236
755,1,20,1,240,1,86,16.782
755,1,21,-1,240,1,77,5.0465
755,1,22,1,180,1,57,1.9474
755,1,23,-1,240,1,75,8.7276
755,1,24,-1,180,1,80,-1.6212
755,1,25,-1,240,1,68,-7.0622
755,1,26,-1,240,1,77,-3.5643
755,1,27,-1,240,1,82,0.28967
755,1,28,-1,240,1,80,23.99
755,1,29,1,240,1,85,0.3151
755,1,30,-1,240,1,79,-3.7179
755,1,31,-1,180,1,88,1.0752
755,1,32,-1,180,1,63,0.79231
755,1,33,-1,180,1,73,1.864
755,1,34,-1,180,1,92,11.989
755,1,35,-1,240,1,76,11.595
